song_id,song_name,artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
63mnZ0zF5fBwJzYg2pDo9e,Happy Idiot,TV On The Radio,0.617,0.948,11,-4.236,0,0.0621,0.00226,0.00221,0.0755,0.863,139.996,183002,4
17YzopSysEa9GNSvpBuGVt,Crawl,IS TROPICAL,0.765,0.772,4,-9.153,0,0.0639,0.00269,0.00287,0.326,0.189,109.975,213141,4
3RltgQpCU4kJW5CLcM2Sjo,Back Up,Spank Rock,0.815,0.949,11,-6.657,0,0.139,0.00107,0.000466,0.672,0.513,128.055,188760,4
51zkFNW2yc7CUpOv8peIm9,The Scene Between,The Go! Team,0.342,0.99,5,-1.48,1,0.0492,0.02,0.423,0.841,0.575,176.921,228174,4
0nDkqbgIFhGTeBGfWt2O5h,Hey Now,Matt and Kim,0.74,0.62,0,-5.949,0,0.0376,0.00402,1.27e-06,0.313,0.443,95.017,169480,4
1XT95SWe6U0nZmchAfZh2T,Pay No Mind (feat. Passion Pit),"Madeon, Passion Pit",0.546,0.852,1,-2.445,1,0.102,0.00592,0.0,0.159,0.558,112.183,249440,4
5voU7QFyI9iXw3PZILBbyh,Lifted Up (1985),Passion Pit,0.568,0.816,0,-3.928,1,0.0281,0.014,0.000231,0.155,0.31,125.033,263293,5
0g1qF4UQrO5hgKyRgo5e4M,Where the Sky Hangs,Passion Pit,0.819,0.681,8,-6.423,1,0.0308,0.0336,2.08e-06,0.1,0.93,108.989,230973,4
1PNhKqoWH2qZ8XwW025Y6e,Hoodie On,Matt and Kim,0.851,0.734,11,-4.479,1,0.0495,0.202,0.000233,0.316,0.935,138.046,144320,4
30W3a4BqBj304DwiDjS5VF,Second Chance,Digitalism,0.654,0.778,8,-6.188,0,0.0371,0.000214,0.0648,0.404,0.697,126.507,292648,4
6nwEAd1yoPuojXkDROj7CU,Utopia,Chicks On Speed,0.636,0.745,1,-6.912,1,0.161,0.165,2.1e-05,0.843,0.639,100.978,355533,4
2Ffex94yHtGjNiyQ7VH7vC,Real Slow,"Miami Horror, Sarah Chernoff",0.618,0.836,11,-5.1,0,0.0271,0.11,0.00778,0.257,0.35,107.0,286747,4
10pquHcdn6nTS3m1PbshcK,Ember - Radio Edit,WhoMadeWho,0.696,0.585,9,-8.489,0,0.029,0.0747,0.315,0.266,0.411,104.004,205385,4
08K5hNjGGF6lfjOm8i5PCL,Not Alone,Matt and Kim,0.685,0.82,7,-4.968,1,0.0342,0.249,0.0,0.351,0.764,100.051,182373,4
4ptlAXjTGJgjrxGQ7EGn4W,Get It,Matt and Kim,0.715,0.739,5,-5.706,1,0.0455,0.0136,0.00162,0.373,0.117,92.931,181467,4
45UBAYGBZFrxIaWdEwl02q,Until We Can't (Let's Go),Passion Pit,0.572,0.906,2,-4.281,1,0.0502,0.0176,0.0,0.0492,0.371,99.993,245747,4
28C4nmrd7BTu0XbOmaTHZr,Greek Tragedy,The Wombats,0.515,0.869,11,-4.732,1,0.0672,0.00257,2.01e-06,0.21,0.452,93.24,209558,4
0gohFCf3LlExQw41BfajZg,Give Me a Try,The Wombats,0.623,0.922,1,-3.013,1,0.0534,0.000815,0.0,0.069,0.681,135.976,228471,4
3ZdtwUI2bPlq409wroQRmK,Whole Life Story,Passion Pit,0.643,0.844,9,-3.687,1,0.0337,0.261,0.0,0.0925,0.793,104.993,198027,4
6Cyg3GDNo97SCt72Bemhdk,Let's Get Slow,"Aeroplane, Benjamin Diamond",0.74,0.627,9,-8.896,0,0.167,0.176,0.0619,0.0794,0.726,120.042,243293,4
6pdfowb0tvjycGYeYrVGvS,Show Me the Way,Penguin Prison,0.772,0.687,2,-6.451,1,0.0438,0.122,0.00613,0.14,0.843,120.018,226907,4
5LxxuWUG0hJzQcSxHi9926,Slipping Away,Tanlines,0.553,0.847,5,-5.674,0,0.0391,0.000912,0.000405,0.335,0.56,95.015,209413,4
6A1RH4Ifa3cincPqeow4Um,L'Amour À Trois - 2015 Mix,Stereo Total,0.691,0.625,6,-8.218,0,0.0424,0.0446,0.0297,0.693,0.673,98.979,193147,4
5bMJ2ON16M0pFqSq4BywG3,Tonight - Original Mix,"South Central, Qulinez",0.614,0.887,9,-3.364,0,0.052,0.000117,0.00988,0.0886,0.259,128.005,277500,4
0qSkffeyk2FEIumqDgsYP1,Playground Love (with Gordon Tracks),"Air, Gordon Tracks",0.353,0.422,7,-10.538,0,0.0277,0.249,0.852,0.301,0.135,142.912,212693,4
4eqdwnMobn35DwOYF1qxdQ,Let the Night Fall,Dragonette,0.572,0.772,8,-3.926,1,0.0465,0.000491,2.26e-05,0.0886,0.262,126.01,262769,4
3t6bWEYhEgvSYlLSqW8v4J,Swingin Party,Kindness,0.81,0.685,9,-8.671,1,0.0412,0.0426,0.348,0.0928,0.482,109.949,238347,4
0XkzPMibzQ5J9Ffsra3euq,Sleep When We Die,Kenna,0.543,0.584,0,-8.487,1,0.0318,0.0415,0.00163,0.156,0.159,117.992,221695,4
5P1fYDdi6Am5uakWVmiaIH,Shyness,Thieves Like Us,0.547,0.626,7,-6.852,0,0.0399,0.00494,0.000285,0.197,0.366,101.95,222120,4
53L6A3I9vf7rgEZnMzx54E,Mountain at My Gates,Foals,0.495,0.931,2,-5.336,0,0.0469,0.0025,0.0783,0.246,0.617,104.05,244293,4
5mOPeaSXywGZX3mDflbDsq,Birch Tree,Foals,0.659,0.792,6,-7.101,0,0.0301,0.0186,0.0405,0.102,0.466,108.009,261133,4
0az0Dd7igoL030V4fJM8IE,A Simple Design,The Juan Maclean,0.639,0.839,9,-5.423,0,0.0331,0.0209,0.173,0.0585,0.701,114.004,432120,4
5C24aEKPYX4qJTltMSxjwW,Vortex of Love,"The Shoes, Blaine Harrison",0.535,0.854,2,-6.69,0,0.0792,0.0319,0.0,0.349,0.47,119.983,230000,4
73Au0ax7IN1mCYf5JizEc9,Ocean of Night,Editors,0.567,0.668,0,-9.66,1,0.0301,0.0239,0.274,0.11,0.251,105.999,305489,4
4yeILpRczJAXG6kAsE7pGk,Deceptacon,Le Tigre,0.58,0.855,9,-4.02,0,0.0748,0.0256,0.00193,0.123,0.552,160.526,184681,4
3Aavvmvuc36w25vxNG4VE7,Ch-Ching,Chairlift,0.805,0.597,0,-6.353,0,0.222,0.0283,0.000202,0.274,0.431,87.988,227800,4
2piVjJGJ8CQoX6eKH53A5T,Annie,Neon Indian,0.738,0.849,2,-6.246,1,0.0822,0.0233,0.0317,0.309,0.872,95.987,242188,4
3eNlMsr1UMeV1FEM0caZg2,In Your Heaven,Sam Sparro,0.702,0.717,6,-6.65,0,0.0542,0.149,7.72e-06,0.122,0.533,103.976,221657,4
2PBLwP912JumAcKephjoHn,Need You Now,Hot Chip,0.693,0.712,7,-9.238,1,0.0469,0.012,0.697,0.11,0.15,120.016,285565,4
1JYtlIFdYms6nZNf2K7Yys,Flesh without Blood,Grimes,0.481,0.965,8,-2.993,1,0.0875,0.000904,0.000727,0.476,0.66,155.938,264524,4
3ytnSerVpcbMU9lajntBw7,Borders,M.I.A.,0.582,0.862,1,-5.039,1,0.0747,0.00587,0.00276,0.0979,0.325,178.073,251667,4
5Wt9DcDkYXzRVx8rWB46kc,Hand in the Fire (feat. Charli XCX),"Mr. Oizo, Charli XCX",0.699,0.95,11,-3.943,0,0.0699,0.0536,0.0249,0.329,0.874,82.996,179990,4
1pbDNkAoMCmIOEbU75apRl,Friend Inside,Bag Raiders,0.699,0.85,5,-7.49,0,0.0442,0.0982,4.23e-05,0.309,0.75,103.041,197998,4
5Intn1RbehWn2cPia5yatN,Deepfreeze,I Wear* Experiment,0.627,0.762,1,-6.719,1,0.0374,4.7e-05,0.477,0.332,0.313,125.016,212520,4
5gywuGDzD9DvbowT9aCQdg,The Critic,Brazilian Girls,0.519,0.922,4,-8.483,0,0.0407,0.0263,0.759,0.166,0.838,173.975,217911,4
6fykOTaQUHbvT4rKOCtxJF,Moth to the Flame,Chairlift,0.731,0.816,7,-6.214,1,0.0483,0.00152,0.0,0.128,0.568,119.056,177333,4
2MHbAclUT7Zw2dXQlPC4SL,Lose Control - Kish Mauve Extended Remix,Kish Mauve,0.731,0.517,6,-8.277,1,0.0475,0.00261,0.289,0.152,0.616,129.978,283987,4
0e1ZjLgk9SFhmWySE2HCcP,Over It,Junior Boys,0.721,0.741,7,-11.574,0,0.0855,0.3,0.157,0.0427,0.836,155.083,224801,4
403Z7bfxi7jwyxVbPoqfIa,Arrested,Breakbot,0.806,0.542,0,-5.009,0,0.0558,0.41,1.19e-06,0.226,0.894,102.994,223893,4
0O0sCPfCtpnxLgTp66sNls,Under Your Skin,"Grum, Rothchild",0.574,0.877,7,-7.931,0,0.0479,0.00814,0.214,0.067,0.187,126.02,226627,4
62GJnNUrj6V1LPBS5zaKrk,Star Tripper,Breakbot,0.666,0.531,7,-5.399,1,0.0584,0.22,0.778,0.153,0.169,101.992,277813,4
7LcQY6pZ4t7rIbf1NcvdjZ,Control,"Chase & Status, SOFT PLAY",0.634,0.886,11,-5.217,0,0.0402,0.0243,0.000374,0.0621,0.477,140.033,250860,4
77KViZcDsFHD2Axz531cJc,Distant Past,Everything Everything,0.703,0.814,11,-6.462,0,0.0374,0.0609,0.000909,0.279,0.524,129.976,221697,4
5RuKwWwNwA2URfO4btAKwZ,Can't Get Enough of Myself (feat. BC Unidos),"Santigold, BC Unidos",0.69,0.858,2,-6.307,0,0.043,0.388,6.27e-05,0.0855,0.961,156.027,237107,3
1wXWuZgVO52kWbiQNTaBb1,Chasing Shadows,Santigold,0.742,0.575,0,-5.55,1,0.0487,0.227,1.77e-06,0.176,0.583,76.494,195333,4
2TIkFs5pxXInJ2galj2rBx,Doing It To Death,The Kills,0.637,0.686,9,-8.03,1,0.0568,0.278,0.00702,0.0576,0.652,132.992,247794,4
3nHytbCLh5SQr5YS9JTGEO,Silly Me,Yeasayer,0.738,0.613,7,-6.295,1,0.0315,0.241,0.0,0.11,0.401,113.234,202773,3
3PCrUaFV6JXcyvwWMPSHv3,Make Me Fall In Love (Tiga vs. Audion Pop Version) - Extended Mix,Tiga,0.51,0.462,6,-9.201,1,0.0524,0.0015,0.105,0.112,0.328,122.025,221508,4
793UtqniBPA6YSnN3wPMp0,The Ism,Digitalism,0.585,0.803,11,-7.453,1,0.348,0.00678,0.00373,0.773,0.796,179.964,170347,4
0nV30oazVDwpNWvdulx2wf,What You Talking About?,Peter Bjorn and John,0.732,0.817,11,-5.924,1,0.0283,0.0142,1.97e-06,0.312,0.961,126.972,179253,4
5Pt8kj1QulJXSDTav0Kf6J,I Ain't Over You,Sneaky Sound System,0.665,0.879,5,-2.844,0,0.0288,0.00738,0.00375,0.354,0.308,124.016,198683,4
3zZ26RQQ7tZCoD2qvyQjvs,Buckle,We Are Scientists,0.426,0.954,6,-3.407,0,0.102,0.119,0.0,0.168,0.224,91.942,177867,4
4r9bzd5zoK7MCW3XtW1nYD,Breakin' Point,Peter Bjorn and John,0.622,0.675,11,-8.284,0,0.0497,0.00188,0.0408,0.0953,0.538,91.008,210443,4
7dhCpt1ne8zlW8XL08Qq6e,Wishful Thinking,Moving Units,0.632,0.903,11,-5.547,1,0.0335,0.0803,9.08e-06,0.119,0.97,159.995,170600,4
6onuhjuPtuPA3n7tiIZBhO,I Am Chemistry,Yeasayer,0.496,0.779,2,-6.11,0,0.0336,0.0114,0.0125,0.289,0.357,149.997,301311,4
2vJ3XHGaaHHGpCXMN1dOcc,The Missing,"Cassius, Ryan Tedder, JAW",0.745,0.92,10,-3.937,1,0.0546,0.301,0.0,0.072,0.632,119.953,253667,4
2ZZYy7wrQXBYLxXpAf0GQM,Diamond Island,The Golden Filter,0.63,0.609,9,-8.698,1,0.0405,0.367,0.898,0.1,0.482,108.0,376111,4
70FnspvBkV1dpGdwrg0ceG,Shadows,Midnight Juggernauts,0.681,0.811,1,-3.836,1,0.0537,0.00281,0.678,0.157,0.78,126.996,258160,4
5mJIUhnZF8puKpSuhl4fqp,Heart vs. The Machine,Heartsrevolution,0.44,0.921,3,-5.605,1,0.187,0.0107,0.00075,0.344,0.382,119.958,208160,4
6HXmQoKmpTzkPjl8JTMMiw,Gwendoline,Housse de Racket,0.545,0.916,9,-4.741,1,0.0525,7.11e-05,0.00295,0.0786,0.468,145.014,247120,4
3BG1ytO7lQHVjC2jeJFHRt,Destitute Time,Delorean,0.562,0.869,1,-4.465,0,0.0371,0.000357,0.0955,0.296,0.477,130.07,256453,4
3otKLjSnUtoocILgIJZhCM,I Want I Want,Digitalism,0.651,0.933,9,-4.12,0,0.0359,0.000388,0.000135,0.298,0.666,134.987,208747,4
59pEmMso7bA8Ghp6yIhbEA,Stock Exchange,"Miss Kittin, The Hacker",0.715,0.518,5,-11.0,0,0.0699,0.00569,0.772,0.0983,0.925,129.87,346773,4
0XUg4SXrxxtNi2llt84eHL,Rock'n Roll,Espanto,0.603,0.686,11,-9.461,1,0.0402,0.00446,0.186,0.131,0.465,119.945,273059,4
69D7nJYzpPszlB2AMED1S7,Criss Cross,Shy Child,0.621,0.87,2,-5.134,1,0.0369,0.0542,0.0613,0.263,0.737,94.002,444547,4
5oDWHJSJJ45iuENDBqDSjF,Euro Trash Girl,Chicks On Speed,0.806,0.628,11,-6.704,0,0.0569,5.59e-05,0.271,0.273,0.533,127.01,242262,4
403DsfxzLiUdpITwPZNzEB,Listen Up! - MSTRKRFT Remix,"Gossip, MSTRKRFT",0.84,0.789,9,-8.075,1,0.0412,0.00554,0.755,0.0483,0.943,122.988,414880,4
4ALYZUDfj0KoMIvldEGbMM,Last Call,Brazilian Girls,0.794,0.64,4,-7.477,0,0.0363,0.12,0.0878,0.11,0.832,113.982,250107,4
6IojI6FgDqEkiJ3Y8qny8t,Love Is Dead,The Lovemakers,0.543,0.911,7,-3.533,1,0.0332,0.00846,0.0,0.356,0.553,140.007,225617,4
4lYrsZ7ivskKOFIsW6DGQi,Living in America,The Sounds,0.569,0.87,11,-3.361,1,0.0349,0.0069,7.4e-06,0.0884,0.736,148.08,206280,4
62tZz8lMilpEf5X41bIEFD,Major Tom (Coming Home) - Adam K & Soha Radio Edit,Shiny Toy Guns,0.732,0.762,10,-6.511,0,0.0547,0.166,0.423,0.324,0.702,132.009,247267,4
6Qh41S8YzDkq7C7tRnoNx3,Drown Around Me,Telepathe,0.525,0.901,1,-4.639,1,0.0344,0.00293,0.245,0.249,0.806,130.586,297290,4
5VXVKZC21MINtXJoNjhK3H,Dance The Way I Feel - Armand van Helden Club Mix,Ou Est Le Swimming Pool,0.759,0.982,3,-5.147,0,0.213,0.0335,0.107,0.154,0.0803,127.986,352693,4
2pg92hybHijdNFY3P15y3k,Skitzo Dancer - Justice Remix,Scenario Rock,0.63,0.829,2,-9.012,1,0.0384,0.0019,0.0144,0.216,0.547,131.297,270347,4
25ZTgFxv87mkyTJ8MUcqkv,Heartbreaker - Laidback Luke Remix,"MSTRKRFT, JFK, AL P, John Legend, Laidback Luke",0.606,0.883,7,-5.873,1,0.0597,0.00143,0.353,0.123,0.173,127.967,329573,4
7osShJRl4W7pZ3uIzTeO0C,Monster,You Say Party! We Say Die!,0.426,0.843,0,-4.606,1,0.0338,0.054,0.00109,0.103,0.403,147.148,218853,4
3HpOeTsilytFhmxe0OjHBS,Symphonies - Dan Black feat. Kid Cudi (UN)(Instrumental),DJ ReDo,0.296,0.381,0,-9.216,1,0.0476,0.0163,0.689,0.0791,0.117,173.924,222241,4
1U5KLauD740gADxs1pAEyh,Sometimes,Miami Horror,0.581,0.861,7,-4.992,0,0.0334,0.0173,7.85e-05,0.175,0.45,124.992,253729,4
7Dxnb41OlZyt4VZu9uSxM2,Sad Sad City,Ghostland Observatory,0.747,0.511,8,-11.853,1,0.0404,0.000646,0.0139,0.957,0.532,115.002,290693,4
6o43Gi1cX7Nyi6koSkwIBc,Navy Light,Labyrinth Ear,0.747,0.696,11,-9.508,0,0.0465,0.00119,0.5,0.0964,0.891,130.324,187507,4
5SFJjYIsh3Kqd0Zdcv1onR,Take Me Over,Cut Copy,0.682,0.767,1,-4.804,1,0.0302,0.0112,0.43,0.172,0.643,120.003,308758,4
5JtSrLWKRrHG2ojy1HMAvY,The Best Thing,Electric Youth,0.62,0.553,5,-9.091,0,0.0293,0.262,0.302,0.12,0.227,115.984,235107,4
3ZUKSbCLofVxJszus9t3yP,Colours In The Sky,"Miami Horror, Cleopold",0.464,0.742,5,-5.832,1,0.0294,0.302,1.82e-05,0.323,0.44,87.967,250960,4
1UjaiOIsdckdPLqKAm5ZJr,Cream on Chrome,Ratatat,0.794,0.687,7,-5.028,0,0.0746,0.0395,0.4,0.115,0.787,100.253,255984,4
1wEF9G5G3tyQdqL91bltwJ,Elephant - Todd Rundgren Remix,"Tame Impala, Todd Rundgren",0.544,0.792,0,-8.241,1,0.107,0.164,0.849,0.38,0.314,122.983,339143,4
3N2zvS9Sh0xBxo5AvNSigX,In God's House,Bat For Lashes,0.589,0.409,1,-10.738,0,0.0293,0.42,0.00546,0.0836,0.103,119.952,211600,4
6D1borL97SwEphkzv6sRDQ,Pacas De A Kilo,Titan,0.752,0.887,3,-8.107,0,0.0759,0.101,0.92,0.246,0.778,119.974,235027,4
2yQQuMYvb0ikYtyEn5UxEf,Missy Queen´s Gonna Die,Toktok & Soffy O,0.793,0.864,2,-4.964,1,0.0461,0.0474,0.00819,0.0585,0.935,130.023,251907,4
2ZXdj0BJOQcnBXVTqKCqTo,Never Be Alone,Simian,0.666,0.728,4,-3.72,0,0.0264,0.0113,0.000167,0.0784,0.374,120.005,203960,4
304RTuEoxiePNKRVhIMAvk,Grey Day,Zoot Woman,0.572,0.761,6,-6.956,1,0.0334,0.0159,0.189,0.175,0.461,146.975,258093,4
2sAu3cnJ6VKgD8YNroxBMo,Future,Cut Copy,0.681,0.879,9,-8.976,0,0.0388,0.088,0.33,0.113,0.658,119.494,312027,4
5FXKgNrISWOX1xExiRRBFI,All This Love,"The Similou, Joel Eriksson, Erik Niklasson",0.738,0.766,5,-6.933,1,0.0382,0.0122,0.0166,0.113,0.923,125.021,206253,4
219V2sxA2dqNDCpXWbNbu5,Vindictive-Disco,Campag Velocet,0.297,0.831,11,-6.935,0,0.0458,3.97e-06,0.0118,0.194,0.399,128.496,357947,4
0sUBqurEjR09oAa0wKuuMK,Ecstasy,zZz,0.3,0.729,0,-4.607,0,0.0395,0.000575,0.243,0.109,0.357,180.023,191947,4
5YhYKAaIvkfflqbZaiRWm9,Circle Square Triangle,Test Icicles,0.408,0.891,6,-3.471,0,0.394,0.00079,0.0,0.133,0.304,140.212,186247,4
2KrnjO1f8SVutZk7b4WJRs,Computer Camp Love,Datarock,0.72,0.931,7,-5.542,1,0.0394,0.00783,0.0332,0.153,0.68,130.011,188107,4
1scfD9Oti1X8fetAzTAD9s,I Ain't Saying My Goodbyes - Live from London (iTunes exclusive),Tom Vek,0.451,0.847,2,-7.251,1,0.0745,2.6e-05,0.00112,0.165,0.6,140.492,224787,4
4QSFd7ztun2tGwW2z3VOXV,To The Music,Colder,0.783,0.697,8,-8.255,1,0.0525,0.000164,0.627,0.161,0.902,129.938,327667,4
123GXbJKLmv4j949cu6Im0,Sex City,Van She,0.764,0.905,6,-6.238,0,0.0362,0.0986,0.00242,0.189,0.911,119.975,261453,4
4pLCEFMGWceXYXAMG91E3A,Lowlife,Scanners,0.544,0.888,2,-3.373,1,0.0364,0.396,1.27e-05,0.0908,0.426,147.96,242547,4
6HBo7l6W6Bufq2foiMrHz5,Goods (All In Your Head),Mates of State,0.508,0.674,1,-4.568,1,0.0268,0.0172,6.16e-06,0.1,0.315,147.737,286467,4
0tx7fxSPf9RhSlebseWZwn,Anti-Anti,Snowden,0.538,0.874,11,-5.378,1,0.0329,0.0433,0.00118,0.42,0.679,134.896,235160,4
325OyuKTJUcyS8HBO1EVFu,Easy Love,MSTRKRFT,0.789,0.768,9,-4.022,0,0.0717,0.00981,0.00371,0.114,0.928,129.973,332147,4
5bkn7obyQjIoYGlmlusJoX,Valentine,Delays,0.578,0.908,8,-3.944,1,0.0382,0.000285,0.117,0.109,0.746,126.001,292173,4
0b2xXXm39zQl2YN6FyU2bU,Rock number one (Original version),Cassius,0.621,0.666,7,-4.925,1,0.228,0.00679,1.76e-06,0.125,0.644,99.246,215733,4
0AQ90N6pUWmqNJfitPVsZH,First Gear,The Rapture,0.739,0.816,1,-7.114,1,0.0313,2.09e-05,0.000605,0.122,0.548,124.795,379973,4
11ViTV54iNuyQTIpai0iyN,Walkman - Single Version,SebastiAn,0.759,0.745,2,-8.924,1,0.205,0.00227,0.875,0.0832,0.774,119.008,301947,4
4gmfCLQ0IgxyKjI795KPFf,Brain Leech,Alex Gopher,0.559,0.787,1,-6.718,0,0.0558,0.0162,0.000613,0.0616,0.471,130.25,224813,4
1ypojBF4CoajeSj5ixN47e,As Above So Below,Klaxons,0.457,0.849,4,-3.995,0,0.0403,0.00643,0.000119,0.221,0.414,122.857,235333,4
2emEnXXcFUVpqM7B0JY9St,We Danced Together,The Rakes,0.514,0.884,1,-6.269,0,0.0642,0.0463,0.00193,0.0944,0.919,179.973,233333,4
6CYUG1n7VOcn3fl6utiWa9,Moss - Radio Edit,"Daniel Agust, GusGus",0.725,0.581,10,-8.975,0,0.0511,0.00106,0.883,0.0725,0.72,130.012,188307,4
0Atug4mWd6C10PQLUvL0E1,Must Be The Moon,!!!,0.769,0.886,7,-5.383,1,0.0459,0.00112,0.0484,0.358,0.946,120.005,356093,4
0VmGcGybevs7Ubbz3sT00I,Break,The Cinematics,0.623,0.942,6,-2.779,0,0.0326,0.000405,0.00551,0.0415,0.72,132.979,241253,4
3YDbCeUmo9V4ZM3c8b8KF0,Lovers Who Uncover - Crystal Castles Vs. The Little Ones,"The Little Ones, Crystal Castles, Lazar",0.455,0.883,5,-4.98,0,0.0368,0.165,0.00351,0.139,0.323,127.931,311226,4
52bQiUwmhJbTtEwzntLeNZ,Outerregions,to my boy,0.451,0.878,7,-3.677,1,0.274,0.000962,0.000214,0.741,0.197,156.034,149360,4
4IgVdriiWSHXYXwsR5afM4,Burn It All Down,VHS or Beta,0.637,0.877,0,-5.456,1,0.0506,0.000278,0.000681,0.0992,0.7,126.18,217187,4
5nB5GVYuDVq7N0nYogwGGj,Midnight Surprise: My Time Spent Down The Lavender Bridge - Album Version;Explicit,Lightspeed Champion,0.297,0.532,4,-8.351,1,0.0352,0.304,0.00485,0.101,0.382,71.378,595907,4
32zKZdLa2Ke4HGUD6AUb6X,Mouths To Feed,The Epochs,0.593,0.906,9,-7.052,0,0.0385,0.183,0.35,0.128,0.548,159.953,289560,4
5Y6j5OOV7RxICBWhPvc5Ju,Hercules Theme,Hercules & Love Affair,0.735,0.644,7,-6.182,0,0.0291,0.0215,0.781,0.329,0.862,105.988,268836,4
5WqF8q52yQqrthAZa23hSj,Who You Gonna Run To?,Solid Gold,0.173,0.813,5,-7.275,1,0.0376,0.000143,0.00127,0.19,0.32,143.626,258587,4
3GrTwJnRNgRETA2xStumKo,Elvis,These New Puritans,0.581,0.931,1,-5.727,0,0.0386,0.00421,1.95e-06,0.0782,0.15,134.924,166253,4
4lGah9XRyqfgVEVyJtS6Wz,Holiday,Metronomy,0.516,0.814,1,-3.987,0,0.149,0.000207,0.0468,0.222,0.435,129.972,256520,4
6MnHq9kd45BjLcZBoLOVH3,Tiger Toy,"Electrocute, The Lady Tigra",0.788,0.724,0,-5.524,0,0.0415,0.000679,0.0744,0.0479,0.968,132.003,205187,4
2hTtC19X2pdru8KCx5uIYJ,Tar Heart,Zeigeist,0.658,0.914,2,-4.606,1,0.0484,0.00448,9.92e-06,0.0638,0.782,115.002,242107,4
5F0crTkW0uM2gVDfQFC4Fy,Reactor Party,Shitdisco,0.433,0.94,2,-3.891,1,0.138,0.068,0.000421,0.0915,0.579,177.874,186920,4
6qDXsBcjKYoWpxxOFcwdIv,Crimewave (Crystal Castles Vs.) [David Wolf Edit],HEALTH,0.665,0.798,4,-6.628,0,0.0416,0.355,0.00182,0.135,0.896,119.958,160052,4
1MlCA2HacECHyktMd8KfoO,The Devil's Crayon,Wild Beasts,0.474,0.859,8,-6.664,1,0.0331,0.0262,0.105,0.108,0.811,112.081,218880,4
1SpPjYLzBeCmnXMWinepko,Sleep Paralysist,Neon Indian,0.594,0.895,0,-5.565,1,0.0631,0.119,0.00105,0.114,0.463,103.997,272973,4
7kdWeQtfOfszIPULqwUQCv,John Solo,Neon Walrus,0.783,0.54,0,-6.818,0,0.0317,0.188,0.00458,0.0617,0.941,126.969,207747,4
5HCejiwXKey4CgTvtcirFK,The Deep End - Holy Ghost! Day School Dub,"Curses!, Nancy Wang",0.68,0.944,5,-3.776,0,0.0602,0.0381,0.309,0.0806,0.936,125.002,495187,4
2bOiNq96gietlGhpmX8zKI,Trash,The Whip,0.56,0.849,6,-7.256,0,0.0282,2.9e-06,0.672,0.388,0.428,130.01,380733,4
0lgJnZduBMUVErUz9mX84z,Little Baby Pines,Sunbears!,0.451,0.882,0,-3.81,1,0.0435,0.00144,0.00137,0.269,0.275,120.039,270600,4
7LXk9t7aUFAe4piYt8RRbB,1000 Dreams,"Miss Kittin, The Hacker",0.596,0.686,5,-8.197,0,0.029,2.74e-05,0.00142,0.0694,0.445,126.97,327613,4
1RPcpzvoGkiTkEzk4W9SJr,One Day,The Juan Maclean,0.857,0.349,0,-7.985,0,0.063,0.106,0.0189,0.239,0.588,129.946,256760,4
0hKydpiGltctojlpfDvDza,Two Weeks - Fred Falke Radio Mix,"Grizzly Bear, Fred Falke",0.468,0.782,5,-7.807,1,0.108,0.00329,0.0276,0.0952,0.0977,125.07,237107,4
3LTTtSbM7HTUimSjCmXePr,The Numbers Song,Acid Girls,0.775,0.86,2,-7.318,1,0.0479,0.00179,0.831,0.329,0.658,129.993,254573,4
6ERUSTcXbYkDYb3qvAyiHl,Do You Know How to Feel It?,The Diogenes Club,0.673,0.631,9,-7.125,1,0.0304,0.0108,0.0321,0.165,0.81,120.003,344663,4
3ALiS222ZjQOYmiOtaqQjg,Love Will Come,Maps,0.511,0.836,10,-7.706,0,0.0396,0.000119,0.873,0.419,0.168,124.976,315267,4
70DVMdNSUxP8r2Q2Oqdd43,Vital Signs,Midnight Juggernauts,0.582,0.905,11,-5.728,0,0.0639,0.00412,0.493,0.275,0.187,128.003,323373,4
1vMVZLVoXXOI1JymEEqMm9,Sleepwalking,Cosmetics,0.326,0.562,4,-13.028,0,0.035,0.00174,0.328,0.109,0.486,216.233,260000,4
7zokH6CvBqKmrIV3meHXXq,Take It In,Hot Chip,0.593,0.867,8,-6.149,1,0.0349,0.0351,0.0976,0.121,0.39,120.114,249823,4
2Kwr3xXG9jZ4TSUgNd19BA,Red Lights,Delphic,0.556,0.885,8,-5.235,1,0.0354,0.000593,0.0127,0.0863,0.461,137.037,368880,4
0cGcPgvPenESMyJxE0Zf8d,Tenderoni,Kele,0.779,0.714,11,-4.018,1,0.0959,0.148,0.0657,0.115,0.724,134.985,268813,4
7usqlmAOXBFM7fmae2lH8R,Disconnected,Shy Child,0.779,0.952,0,-4.281,0,0.0363,0.0263,0.0518,0.0548,0.966,131.001,249867,4
2xrGX4FXlREqj4sM37VRiY,You Came Out,We Have Band,0.666,0.875,4,-6.82,1,0.0295,0.00251,0.0895,0.106,0.878,139.959,206960,4
3cw9aVFK8MTOUVtYC1WIkQ,Motorcycle Boy,Mr Flash,0.611,0.763,10,-5.476,1,0.117,0.00113,0.525,0.393,0.494,114.543,305620,4
51lSyrT5rLQfsSL91PqyU0,Solid Gold,The Golden Filter,0.663,0.929,0,-1.091,1,0.0377,0.000555,0.336,0.0809,0.497,119.975,328320,4
